date_key,date,year,quarter,year_quarter,month,month_name,year_month,week_iso,year_iso,week_start,week_end,day,day_name,is_weekend
20221222,2022-12-22,2022,4,2022 Q4,12,December,2022-12,51,2022,2022-12-19,2022-12-25,22,Thursday,False
20221223,2022-12-23,2022,4,2022 Q4,12,December,2022-12,51,2022,2022-12-19,2022-12-25,23,Friday,False
20221224,2022-12-24,2022,4,2022 Q4,12,December,2022-12,51,2022,2022-12-19,2022-12-25,24,Saturday,True
20221225,2022-12-25,2022,4,2022 Q4,12,December,2022-12,51,2022,2022-12-19,2022-12-25,25,Sunday,True
20221226,2022-12-26,2022,4,2022 Q4,12,December,2022-12,52,2022,2022-12-26,2023-01-01,26,Monday,False
20221227,2022-12-27,2022,4,2022 Q4,12,December,2022-12,52,2022,2022-12-26,2023-01-01,27,Tuesday,False
20221228,2022-12-28,2022,4,2022 Q4,12,December,2022-12,52,2022,2022-12-26,2023-01-01,28,Wednesday,False
20221229,2022-12-29,2022,4,2022 Q4,12,December,2022-12,52,2022,2022-12-26,2023-01-01,29,Thursday,False
20221230,2022-12-30,2022,4,2022 Q4,12,December,2022-12,52,2022,2022-12-26,2023-01-01,30,Friday,False
20230101,2023-01-01,2023,1,2023 Q1,1,January,2023-01,52,2022,2022-12-26,2023-01-01,1,Sunday,True
20230102,2023-01-02,2023,1,2023 Q1,1,January,2023-01,1,2023,2023-01-02,2023-01-08,2,Monday,False
20230103,2023-01-03,2023,1,2023 Q1,1,January,2023-01,1,2023,2023-01-02,2023-01-08,3,Tuesday,False
20230104,2023-01-04,2023,1,2023 Q1,1,January,2023-01,1,2023,2023-01-02,2023-01-08,4,Wednesday,False
20230105,2023-01-05,2023,1,2023 Q1,1,January,2023-01,1,2023,2023-01-02,2023-01-08,5,Thursday,False
20230106,2023-01-06,2023,1,2023 Q1,1,January,2023-01,1,2023,2023-01-02,2023-01-08,6,Friday,False
20230107,2023-01-07,2023,1,2023 Q1,1,January,2023-01,1,2023,2023-01-02,2023-01-08,7,Saturday,True
20230108,2023-01-08,2023,1,2023 Q1,1,January,2023-01,1,2023,2023-01-02,2023-01-08,8,Sunday,True
20230109,2023-01-09,2023,1,2023 Q1,1,January,2023-01,2,2023,2023-01-09,2023-01-15,9,Monday,False
20230110,2023-01-10,2023,1,2023 Q1,1,January,2023-01,2,2023,2023-01-09,2023-01-15,10,Tuesday,False
20230111,2023-01-11,2023,1,2023 Q1,1,January,2023-01,2,2023,2023-01-09,2023-01-15,11,Wednesday,False
20230112,2023-01-12,2023,1,2023 Q1,1,January,2023-01,2,2023,2023-01-09,2023-01-15,12,Thursday,False
20230113,2023-01-13,2023,1,2023 Q1,1,January,2023-01,2,2023,2023-01-09,2023-01-15,13,Friday,False
20230114,2023-01-14,2023,1,2023 Q1,1,January,2023-01,2,2023,2023-01-09,2023-01-15,14,Saturday,True
20230115,2023-01-15,2023,1,2023 Q1,1,January,2023-01,2,2023,2023-01-09,2023-01-15,15,Sunday,True
20230116,2023-01-16,2023,1,2023 Q1,1,January,2023-01,3,2023,2023-01-16,2023-01-22,16,Monday,False
20230117,2023-01-17,2023,1,2023 Q1,1,January,2023-01,3,2023,2023-01-16,2023-01-22,17,Tuesday,False
20230118,2023-01-18,2023,1,2023 Q1,1,January,2023-01,3,2023,2023-01-16,2023-01-22,18,Wednesday,False
20230119,2023-01-19,2023,1,2023 Q1,1,January,2023-01,3,2023,2023-01-16,2023-01-22,19,Thursday,False
20230120,2023-01-20,2023,1,2023 Q1,1,January,2023-01,3,2023,2023-01-16,2023-01-22,20,Friday,False
20230121,2023-01-21,2023,1,2023 Q1,1,January,2023-01,3,2023,2023-01-16,2023-01-22,21,Saturday,True
20230122,2023-01-22,2023,1,2023 Q1,1,January,2023-01,3,2023,2023-01-16,2023-01-22,22,Sunday,True
20230123,2023-01-23,2023,1,2023 Q1,1,January,2023-01,4,2023,2023-01-23,2023-01-29,23,Monday,False
20230124,2023-01-24,2023,1,2023 Q1,1,January,2023-01,4,2023,2023-01-23,2023-01-29,24,Tuesday,False
20230125,2023-01-25,2023,1,2023 Q1,1,January,2023-01,4,2023,2023-01-23,2023-01-29,25,Wednesday,False
20230126,2023-01-26,2023,1,2023 Q1,1,January,2023-01,4,2023,2023-01-23,2023-01-29,26,Thursday,False
20230127,2023-01-27,2023,1,2023 Q1,1,January,2023-01,4,2023,2023-01-23,2023-01-29,27,Friday,False
20230128,2023-01-28,2023,1,2023 Q1,1,January,2023-01,4,2023,2023-01-23,2023-01-29,28,Saturday,True
20230129,2023-01-29,2023,1,2023 Q1,1,January,2023-01,4,2023,2023-01-23,2023-01-29,29,Sunday,True
20230130,2023-01-30,2023,1,2023 Q1,1,January,2023-01,5,2023,2023-01-30,2023-02-05,30,Monday,False
20230131,2023-01-31,2023,1,2023 Q1,1,January,2023-01,5,2023,2023-01-30,2023-02-05,31,Tuesday,False
20230201,2023-02-01,2023,1,2023 Q1,2,February,2023-02,5,2023,2023-01-30,2023-02-05,1,Wednesday,False
20230202,2023-02-02,2023,1,2023 Q1,2,February,2023-02,5,2023,2023-01-30,2023-02-05,2,Thursday,False
20230203,2023-02-03,2023,1,2023 Q1,2,February,2023-02,5,2023,2023-01-30,2023-02-05,3,Friday,False
20230204,2023-02-04,2023,1,2023 Q1,2,February,2023-02,5,2023,2023-01-30,2023-02-05,4,Saturday,True
20230205,2023-02-05,2023,1,2023 Q1,2,February,2023-02,5,2023,2023-01-30,2023-02-05,5,Sunday,True
20230206,2023-02-06,2023,1,2023 Q1,2,February,2023-02,6,2023,2023-02-06,2023-02-12,6,Monday,False
20230207,2023-02-07,2023,1,2023 Q1,2,February,2023-02,6,2023,2023-02-06,2023-02-12,7,Tuesday,False
20230208,2023-02-08,2023,1,2023 Q1,2,February,2023-02,6,2023,2023-02-06,2023-02-12,8,Wednesday,False
20230209,2023-02-09,2023,1,2023 Q1,2,February,2023-02,6,2023,2023-02-06,2023-02-12,9,Thursday,False
20230210,2023-02-10,2023,1,2023 Q1,2,February,2023-02,6,2023,2023-02-06,2023-02-12,10,Friday,False
20230211,2023-02-11,2023,1,2023 Q1,2,February,2023-02,6,2023,2023-02-06,2023-02-12,11,Saturday,True
20230212,2023-02-12,2023,1,2023 Q1,2,February,2023-02,6,2023,2023-02-06,2023-02-12,12,Sunday,True
20230213,2023-02-13,2023,1,2023 Q1,2,February,2023-02,7,2023,2023-02-13,2023-02-19,13,Monday,False
20230214,2023-02-14,2023,1,2023 Q1,2,February,2023-02,7,2023,2023-02-13,2023-02-19,14,Tuesday,False
20230215,2023-02-15,2023,1,2023 Q1,2,February,2023-02,7,2023,2023-02-13,2023-02-19,15,Wednesday,False
20230216,2023-02-16,2023,1,2023 Q1,2,February,2023-02,7,2023,2023-02-13,2023-02-19,16,Thursday,False
20230217,2023-02-17,2023,1,2023 Q1,2,February,2023-02,7,2023,2023-02-13,2023-02-19,17,Friday,False
20230218,2023-02-18,2023,1,2023 Q1,2,February,2023-02,7,2023,2023-02-13,2023-02-19,18,Saturday,True
20230219,2023-02-19,2023,1,2023 Q1,2,February,2023-02,7,2023,2023-02-13,2023-02-19,19,Sunday,True
20230220,2023-02-20,2023,1,2023 Q1,2,February,2023-02,8,2023,2023-02-20,2023-02-26,20,Monday,False
20230221,2023-02-21,2023,1,2023 Q1,2,February,2023-02,8,2023,2023-02-20,2023-02-26,21,Tuesday,False
20230222,2023-02-22,2023,1,2023 Q1,2,February,2023-02,8,2023,2023-02-20,2023-02-26,22,Wednesday,False
20230223,2023-02-23,2023,1,2023 Q1,2,February,2023-02,8,2023,2023-02-20,2023-02-26,23,Thursday,False
20230224,2023-02-24,2023,1,2023 Q1,2,February,2023-02,8,2023,2023-02-20,2023-02-26,24,Friday,False
20230225,2023-02-25,2023,1,2023 Q1,2,February,2023-02,8,2023,2023-02-20,2023-02-26,25,Saturday,True
20230226,2023-02-26,2023,1,2023 Q1,2,February,2023-02,8,2023,2023-02-20,2023-02-26,26,Sunday,True
20230227,2023-02-27,2023,1,2023 Q1,2,February,2023-02,9,2023,2023-02-27,2023-03-05,27,Monday,False
20230228,2023-02-28,2023,1,2023 Q1,2,February,2023-02,9,2023,2023-02-27,2023-03-05,28,Tuesday,False
20230301,2023-03-01,2023,1,2023 Q1,3,March,2023-03,9,2023,2023-02-27,2023-03-05,1,Wednesday,False
20230302,2023-03-02,2023,1,2023 Q1,3,March,2023-03,9,2023,2023-02-27,2023-03-05,2,Thursday,False
20230303,2023-03-03,2023,1,2023 Q1,3,March,2023-03,9,2023,2023-02-27,2023-03-05,3,Friday,False
20230304,2023-03-04,2023,1,2023 Q1,3,March,2023-03,9,2023,2023-02-27,2023-03-05,4,Saturday,True
20230305,2023-03-05,2023,1,2023 Q1,3,March,2023-03,9,2023,2023-02-27,2023-03-05,5,Sunday,True
20230306,2023-03-06,2023,1,2023 Q1,3,March,2023-03,10,2023,2023-03-06,2023-03-12,6,Monday,False
20230307,2023-03-07,2023,1,2023 Q1,3,March,2023-03,10,2023,2023-03-06,2023-03-12,7,Tuesday,False
20230308,2023-03-08,2023,1,2023 Q1,3,March,2023-03,10,2023,2023-03-06,2023-03-12,8,Wednesday,False
20230309,2023-03-09,2023,1,2023 Q1,3,March,2023-03,10,2023,2023-03-06,2023-03-12,9,Thursday,False
20230310,2023-03-10,2023,1,2023 Q1,3,March,2023-03,10,2023,2023-03-06,2023-03-12,10,Friday,False
20230311,2023-03-11,2023,1,2023 Q1,3,March,2023-03,10,2023,2023-03-06,2023-03-12,11,Saturday,True
20230312,2023-03-12,2023,1,2023 Q1,3,March,2023-03,10,2023,2023-03-06,2023-03-12,12,Sunday,True
20230313,2023-03-13,2023,1,2023 Q1,3,March,2023-03,11,2023,2023-03-13,2023-03-19,13,Monday,False
20230314,2023-03-14,2023,1,2023 Q1,3,March,2023-03,11,2023,2023-03-13,2023-03-19,14,Tuesday,False
20230315,2023-03-15,2023,1,2023 Q1,3,March,2023-03,11,2023,2023-03-13,2023-03-19,15,Wednesday,False
20230316,2023-03-16,2023,1,2023 Q1,3,March,2023-03,11,2023,2023-03-13,2023-03-19,16,Thursday,False
20230317,2023-03-17,2023,1,2023 Q1,3,March,2023-03,11,2023,2023-03-13,2023-03-19,17,Friday,False
20230318,2023-03-18,2023,1,2023 Q1,3,March,2023-03,11,2023,2023-03-13,2023-03-19,18,Saturday,True
20230319,2023-03-19,2023,1,2023 Q1,3,March,2023-03,11,2023,2023-03-13,2023-03-19,19,Sunday,True
20230320,2023-03-20,2023,1,2023 Q1,3,March,2023-03,12,2023,2023-03-20,2023-03-26,20,Monday,False
20230321,2023-03-21,2023,1,2023 Q1,3,March,2023-03,12,2023,2023-03-20,2023-03-26,21,Tuesday,False
20230322,2023-03-22,2023,1,2023 Q1,3,March,2023-03,12,2023,2023-03-20,2023-03-26,22,Wednesday,False
20230323,2023-03-23,2023,1,2023 Q1,3,March,2023-03,12,2023,2023-03-20,2023-03-26,23,Thursday,False
20230324,2023-03-24,2023,1,2023 Q1,3,March,2023-03,12,2023,2023-03-20,2023-03-26,24,Friday,False
20230325,2023-03-25,2023,1,2023 Q1,3,March,2023-03,12,2023,2023-03-20,2023-03-26,25,Saturday,True
20230326,2023-03-26,2023,1,2023 Q1,3,March,2023-03,12,2023,2023-03-20,2023-03-26,26,Sunday,True
20230327,2023-03-27,2023,1,2023 Q1,3,March,2023-03,13,2023,2023-03-27,2023-04-02,27,Monday,False
20230328,2023-03-28,2023,1,2023 Q1,3,March,2023-03,13,2023,2023-03-27,2023-04-02,28,Tuesday,False
20230329,2023-03-29,2023,1,2023 Q1,3,March,2023-03,13,2023,2023-03-27,2023-04-02,29,Wednesday,False
20230330,2023-03-30,2023,1,2023 Q1,3,March,2023-03,13,2023,2023-03-27,2023-04-02,30,Thursday,False
20230331,2023-03-31,2023,1,2023 Q1,3,March,2023-03,13,2023,2023-03-27,2023-04-02,31,Friday,False
20230401,2023-04-01,2023,2,2023 Q2,4,April,2023-04,13,2023,2023-03-27,2023-04-02,1,Saturday,True
20230402,2023-04-02,2023,2,2023 Q2,4,April,2023-04,13,2023,2023-03-27,2023-04-02,2,Sunday,True
20230403,2023-04-03,2023,2,2023 Q2,4,April,2023-04,14,2023,2023-04-03,2023-04-09,3,Monday,False
20230404,2023-04-04,2023,2,2023 Q2,4,April,2023-04,14,2023,2023-04-03,2023-04-09,4,Tuesday,False
20230405,2023-04-05,2023,2,2023 Q2,4,April,2023-04,14,2023,2023-04-03,2023-04-09,5,Wednesday,False
20230406,2023-04-06,2023,2,2023 Q2,4,April,2023-04,14,2023,2023-04-03,2023-04-09,6,Thursday,False
20230407,2023-04-07,2023,2,2023 Q2,4,April,2023-04,14,2023,2023-04-03,2023-04-09,7,Friday,False
20230408,2023-04-08,2023,2,2023 Q2,4,April,2023-04,14,2023,2023-04-03,2023-04-09,8,Saturday,True
20230409,2023-04-09,2023,2,2023 Q2,4,April,2023-04,14,2023,2023-04-03,2023-04-09,9,Sunday,True
20230410,2023-04-10,2023,2,2023 Q2,4,April,2023-04,15,2023,2023-04-10,2023-04-16,10,Monday,False
20230411,2023-04-11,2023,2,2023 Q2,4,April,2023-04,15,2023,2023-04-10,2023-04-16,11,Tuesday,False
20230412,2023-04-12,2023,2,2023 Q2,4,April,2023-04,15,2023,2023-04-10,2023-04-16,12,Wednesday,False
20230413,2023-04-13,2023,2,2023 Q2,4,April,2023-04,15,2023,2023-04-10,2023-04-16,13,Thursday,False
20230414,2023-04-14,2023,2,2023 Q2,4,April,2023-04,15,2023,2023-04-10,2023-04-16,14,Friday,False
20230415,2023-04-15,2023,2,2023 Q2,4,April,2023-04,15,2023,2023-04-10,2023-04-16,15,Saturday,True
20230416,2023-04-16,2023,2,2023 Q2,4,April,2023-04,15,2023,2023-04-10,2023-04-16,16,Sunday,True
20230417,2023-04-17,2023,2,2023 Q2,4,April,2023-04,16,2023,2023-04-17,2023-04-23,17,Monday,False
20230418,2023-04-18,2023,2,2023 Q2,4,April,2023-04,16,2023,2023-04-17,2023-04-23,18,Tuesday,False
20230419,2023-04-19,2023,2,2023 Q2,4,April,2023-04,16,2023,2023-04-17,2023-04-23,19,Wednesday,False
20230420,2023-04-20,2023,2,2023 Q2,4,April,2023-04,16,2023,2023-04-17,2023-04-23,20,Thursday,False
20230421,2023-04-21,2023,2,2023 Q2,4,April,2023-04,16,2023,2023-04-17,2023-04-23,21,Friday,False
20230422,2023-04-22,2023,2,2023 Q2,4,April,2023-04,16,2023,2023-04-17,2023-04-23,22,Saturday,True
20230423,2023-04-23,2023,2,2023 Q2,4,April,2023-04,16,2023,2023-04-17,2023-04-23,23,Sunday,True
20230424,2023-04-24,2023,2,2023 Q2,4,April,2023-04,17,2023,2023-04-24,2023-04-30,24,Monday,False
20230425,2023-04-25,2023,2,2023 Q2,4,April,2023-04,17,2023,2023-04-24,2023-04-30,25,Tuesday,False
20230426,2023-04-26,2023,2,2023 Q2,4,April,2023-04,17,2023,2023-04-24,2023-04-30,26,Wednesday,False
20230427,2023-04-27,2023,2,2023 Q2,4,April,2023-04,17,2023,2023-04-24,2023-04-30,27,Thursday,False
20230428,2023-04-28,2023,2,2023 Q2,4,April,2023-04,17,2023,2023-04-24,2023-04-30,28,Friday,False
20230429,2023-04-29,2023,2,2023 Q2,4,April,2023-04,17,2023,2023-04-24,2023-04-30,29,Saturday,True
20230430,2023-04-30,2023,2,2023 Q2,4,April,2023-04,17,2023,2023-04-24,2023-04-30,30,Sunday,True
20230501,2023-05-01,2023,2,2023 Q2,5,May,2023-05,18,2023,2023-05-01,2023-05-07,1,Monday,False
20230502,2023-05-02,2023,2,2023 Q2,5,May,2023-05,18,2023,2023-05-01,2023-05-07,2,Tuesday,False
20230503,2023-05-03,2023,2,2023 Q2,5,May,2023-05,18,2023,2023-05-01,2023-05-07,3,Wednesday,False
20230504,2023-05-04,2023,2,2023 Q2,5,May,2023-05,18,2023,2023-05-01,2023-05-07,4,Thursday,False
20230505,2023-05-05,2023,2,2023 Q2,5,May,2023-05,18,2023,2023-05-01,2023-05-07,5,Friday,False
20230506,2023-05-06,2023,2,2023 Q2,5,May,2023-05,18,2023,2023-05-01,2023-05-07,6,Saturday,True
20230507,2023-05-07,2023,2,2023 Q2,5,May,2023-05,18,2023,2023-05-01,2023-05-07,7,Sunday,True
20230508,2023-05-08,2023,2,2023 Q2,5,May,2023-05,19,2023,2023-05-08,2023-05-14,8,Monday,False
20230509,2023-05-09,2023,2,2023 Q2,5,May,2023-05,19,2023,2023-05-08,2023-05-14,9,Tuesday,False
20230510,2023-05-10,2023,2,2023 Q2,5,May,2023-05,19,2023,2023-05-08,2023-05-14,10,Wednesday,False
20230511,2023-05-11,2023,2,2023 Q2,5,May,2023-05,19,2023,2023-05-08,2023-05-14,11,Thursday,False
20230512,2023-05-12,2023,2,2023 Q2,5,May,2023-05,19,2023,2023-05-08,2023-05-14,12,Friday,False
20230513,2023-05-13,2023,2,2023 Q2,5,May,2023-05,19,2023,2023-05-08,2023-05-14,13,Saturday,True
20230514,2023-05-14,2023,2,2023 Q2,5,May,2023-05,19,2023,2023-05-08,2023-05-14,14,Sunday,True
20230515,2023-05-15,2023,2,2023 Q2,5,May,2023-05,20,2023,2023-05-15,2023-05-21,15,Monday,False
20230516,2023-05-16,2023,2,2023 Q2,5,May,2023-05,20,2023,2023-05-15,2023-05-21,16,Tuesday,False
20230517,2023-05-17,2023,2,2023 Q2,5,May,2023-05,20,2023,2023-05-15,2023-05-21,17,Wednesday,False
20230518,2023-05-18,2023,2,2023 Q2,5,May,2023-05,20,2023,2023-05-15,2023-05-21,18,Thursday,False
20230519,2023-05-19,2023,2,2023 Q2,5,May,2023-05,20,2023,2023-05-15,2023-05-21,19,Friday,False
20230520,2023-05-20,2023,2,2023 Q2,5,May,2023-05,20,2023,2023-05-15,2023-05-21,20,Saturday,True
20230521,2023-05-21,2023,2,2023 Q2,5,May,2023-05,20,2023,2023-05-15,2023-05-21,21,Sunday,True
20230522,2023-05-22,2023,2,2023 Q2,5,May,2023-05,21,2023,2023-05-22,2023-05-28,22,Monday,False
20230523,2023-05-23,2023,2,2023 Q2,5,May,2023-05,21,2023,2023-05-22,2023-05-28,23,Tuesday,False
20230524,2023-05-24,2023,2,2023 Q2,5,May,2023-05,21,2023,2023-05-22,2023-05-28,24,Wednesday,False
20230525,2023-05-25,2023,2,2023 Q2,5,May,2023-05,21,2023,2023-05-22,2023-05-28,25,Thursday,False
20230526,2023-05-26,2023,2,2023 Q2,5,May,2023-05,21,2023,2023-05-22,2023-05-28,26,Friday,False
20230527,2023-05-27,2023,2,2023 Q2,5,May,2023-05,21,2023,2023-05-22,2023-05-28,27,Saturday,True
20230528,2023-05-28,2023,2,2023 Q2,5,May,2023-05,21,2023,2023-05-22,2023-05-28,28,Sunday,True
20230529,2023-05-29,2023,2,2023 Q2,5,May,2023-05,22,2023,2023-05-29,2023-06-04,29,Monday,False
20230530,2023-05-30,2023,2,2023 Q2,5,May,2023-05,22,2023,2023-05-29,2023-06-04,30,Tuesday,False
20230531,2023-05-31,2023,2,2023 Q2,5,May,2023-05,22,2023,2023-05-29,2023-06-04,31,Wednesday,False
20230601,2023-06-01,2023,2,2023 Q2,6,June,2023-06,22,2023,2023-05-29,2023-06-04,1,Thursday,False
20230602,2023-06-02,2023,2,2023 Q2,6,June,2023-06,22,2023,2023-05-29,2023-06-04,2,Friday,False
20230603,2023-06-03,2023,2,2023 Q2,6,June,2023-06,22,2023,2023-05-29,2023-06-04,3,Saturday,True
20230604,2023-06-04,2023,2,2023 Q2,6,June,2023-06,22,2023,2023-05-29,2023-06-04,4,Sunday,True
20230605,2023-06-05,2023,2,2023 Q2,6,June,2023-06,23,2023,2023-06-05,2023-06-11,5,Monday,False
20230606,2023-06-06,2023,2,2023 Q2,6,June,2023-06,23,2023,2023-06-05,2023-06-11,6,Tuesday,False
20230607,2023-06-07,2023,2,2023 Q2,6,June,2023-06,23,2023,2023-06-05,2023-06-11,7,Wednesday,False
20230608,2023-06-08,2023,2,2023 Q2,6,June,2023-06,23,2023,2023-06-05,2023-06-11,8,Thursday,False
20230609,2023-06-09,2023,2,2023 Q2,6,June,2023-06,23,2023,2023-06-05,2023-06-11,9,Friday,False
20230610,2023-06-10,2023,2,2023 Q2,6,June,2023-06,23,2023,2023-06-05,2023-06-11,10,Saturday,True
20230611,2023-06-11,2023,2,2023 Q2,6,June,2023-06,23,2023,2023-06-05,2023-06-11,11,Sunday,True
20230612,2023-06-12,2023,2,2023 Q2,6,June,2023-06,24,2023,2023-06-12,2023-06-18,12,Monday,False
20230613,2023-06-13,2023,2,2023 Q2,6,June,2023-06,24,2023,2023-06-12,2023-06-18,13,Tuesday,False
20230614,2023-06-14,2023,2,2023 Q2,6,June,2023-06,24,2023,2023-06-12,2023-06-18,14,Wednesday,False
20230615,2023-06-15,2023,2,2023 Q2,6,June,2023-06,24,2023,2023-06-12,2023-06-18,15,Thursday,False
20230616,2023-06-16,2023,2,2023 Q2,6,June,2023-06,24,2023,2023-06-12,2023-06-18,16,Friday,False
20230617,2023-06-17,2023,2,2023 Q2,6,June,2023-06,24,2023,2023-06-12,2023-06-18,17,Saturday,True
20230618,2023-06-18,2023,2,2023 Q2,6,June,2023-06,24,2023,2023-06-12,2023-06-18,18,Sunday,True
20230619,2023-06-19,2023,2,2023 Q2,6,June,2023-06,25,2023,2023-06-19,2023-06-25,19,Monday,False
20230620,2023-06-20,2023,2,2023 Q2,6,June,2023-06,25,2023,2023-06-19,2023-06-25,20,Tuesday,False
20230621,2023-06-21,2023,2,2023 Q2,6,June,2023-06,25,2023,2023-06-19,2023-06-25,21,Wednesday,False
20230622,2023-06-22,2023,2,2023 Q2,6,June,2023-06,25,2023,2023-06-19,2023-06-25,22,Thursday,False
20230623,2023-06-23,2023,2,2023 Q2,6,June,2023-06,25,2023,2023-06-19,2023-06-25,23,Friday,False
20230624,2023-06-24,2023,2,2023 Q2,6,June,2023-06,25,2023,2023-06-19,2023-06-25,24,Saturday,True
20230625,2023-06-25,2023,2,2023 Q2,6,June,2023-06,25,2023,2023-06-19,2023-06-25,25,Sunday,True
20230626,2023-06-26,2023,2,2023 Q2,6,June,2023-06,26,2023,2023-06-26,2023-07-02,26,Monday,False
20230627,2023-06-27,2023,2,2023 Q2,6,June,2023-06,26,2023,2023-06-26,2023-07-02,27,Tuesday,False
20230628,2023-06-28,2023,2,2023 Q2,6,June,2023-06,26,2023,2023-06-26,2023-07-02,28,Wednesday,False
20230629,2023-06-29,2023,2,2023 Q2,6,June,2023-06,26,2023,2023-06-26,2023-07-02,29,Thursday,False
20230630,2023-06-30,2023,2,2023 Q2,6,June,2023-06,26,2023,2023-06-26,2023-07-02,30,Friday,False
20230701,2023-07-01,2023,3,2023 Q3,7,July,2023-07,26,2023,2023-06-26,2023-07-02,1,Saturday,True
20230702,2023-07-02,2023,3,2023 Q3,7,July,2023-07,26,2023,2023-06-26,2023-07-02,2,Sunday,True
20230703,2023-07-03,2023,3,2023 Q3,7,July,2023-07,27,2023,2023-07-03,2023-07-09,3,Monday,False
20230704,2023-07-04,2023,3,2023 Q3,7,July,2023-07,27,2023,2023-07-03,2023-07-09,4,Tuesday,False
20230705,2023-07-05,2023,3,2023 Q3,7,July,2023-07,27,2023,2023-07-03,2023-07-09,5,Wednesday,False
20230706,2023-07-06,2023,3,2023 Q3,7,July,2023-07,27,2023,2023-07-03,2023-07-09,6,Thursday,False
20230707,2023-07-07,2023,3,2023 Q3,7,July,2023-07,27,2023,2023-07-03,2023-07-09,7,Friday,False
20230708,2023-07-08,2023,3,2023 Q3,7,July,2023-07,27,2023,2023-07-03,2023-07-09,8,Saturday,True
20230709,2023-07-09,2023,3,2023 Q3,7,July,2023-07,27,2023,2023-07-03,2023-07-09,9,Sunday,True
20230710,2023-07-10,2023,3,2023 Q3,7,July,2023-07,28,2023,2023-07-10,2023-07-16,10,Monday,False
20230711,2023-07-11,2023,3,2023 Q3,7,July,2023-07,28,2023,2023-07-10,2023-07-16,11,Tuesday,False
20230712,2023-07-12,2023,3,2023 Q3,7,July,2023-07,28,2023,2023-07-10,2023-07-16,12,Wednesday,False
20230713,2023-07-13,2023,3,2023 Q3,7,July,2023-07,28,2023,2023-07-10,2023-07-16,13,Thursday,False
20230714,2023-07-14,2023,3,2023 Q3,7,July,2023-07,28,2023,2023-07-10,2023-07-16,14,Friday,False
20230715,2023-07-15,2023,3,2023 Q3,7,July,2023-07,28,2023,2023-07-10,2023-07-16,15,Saturday,True
20230716,2023-07-16,2023,3,2023 Q3,7,July,2023-07,28,2023,2023-07-10,2023-07-16,16,Sunday,True
20230717,2023-07-17,2023,3,2023 Q3,7,July,2023-07,29,2023,2023-07-17,2023-07-23,17,Monday,False
20230718,2023-07-18,2023,3,2023 Q3,7,July,2023-07,29,2023,2023-07-17,2023-07-23,18,Tuesday,False
20230719,2023-07-19,2023,3,2023 Q3,7,July,2023-07,29,2023,2023-07-17,2023-07-23,19,Wednesday,False
20230720,2023-07-20,2023,3,2023 Q3,7,July,2023-07,29,2023,2023-07-17,2023-07-23,20,Thursday,False
20230721,2023-07-21,2023,3,2023 Q3,7,July,2023-07,29,2023,2023-07-17,2023-07-23,21,Friday,False
20230722,2023-07-22,2023,3,2023 Q3,7,July,2023-07,29,2023,2023-07-17,2023-07-23,22,Saturday,True
20230723,2023-07-23,2023,3,2023 Q3,7,July,2023-07,29,2023,2023-07-17,2023-07-23,23,Sunday,True
20230724,2023-07-24,2023,3,2023 Q3,7,July,2023-07,30,2023,2023-07-24,2023-07-30,24,Monday,False
20230725,2023-07-25,2023,3,2023 Q3,7,July,2023-07,30,2023,2023-07-24,2023-07-30,25,Tuesday,False
20230726,2023-07-26,2023,3,2023 Q3,7,July,2023-07,30,2023,2023-07-24,2023-07-30,26,Wednesday,False
20230727,2023-07-27,2023,3,2023 Q3,7,July,2023-07,30,2023,2023-07-24,2023-07-30,27,Thursday,False
20230728,2023-07-28,2023,3,2023 Q3,7,July,2023-07,30,2023,2023-07-24,2023-07-30,28,Friday,False
20230729,2023-07-29,2023,3,2023 Q3,7,July,2023-07,30,2023,2023-07-24,2023-07-30,29,Saturday,True
20230730,2023-07-30,2023,3,2023 Q3,7,July,2023-07,30,2023,2023-07-24,2023-07-30,30,Sunday,True
20230731,2023-07-31,2023,3,2023 Q3,7,July,2023-07,31,2023,2023-07-31,2023-08-06,31,Monday,False
20230801,2023-08-01,2023,3,2023 Q3,8,August,2023-08,31,2023,2023-07-31,2023-08-06,1,Tuesday,False
20230802,2023-08-02,2023,3,2023 Q3,8,August,2023-08,31,2023,2023-07-31,2023-08-06,2,Wednesday,False
20230803,2023-08-03,2023,3,2023 Q3,8,August,2023-08,31,2023,2023-07-31,2023-08-06,3,Thursday,False
20230804,2023-08-04,2023,3,2023 Q3,8,August,2023-08,31,2023,2023-07-31,2023-08-06,4,Friday,False
20230805,2023-08-05,2023,3,2023 Q3,8,August,2023-08,31,2023,2023-07-31,2023-08-06,5,Saturday,True
20230806,2023-08-06,2023,3,2023 Q3,8,August,2023-08,31,2023,2023-07-31,2023-08-06,6,Sunday,True
20230807,2023-08-07,2023,3,2023 Q3,8,August,2023-08,32,2023,2023-08-07,2023-08-13,7,Monday,False
20230808,2023-08-08,2023,3,2023 Q3,8,August,2023-08,32,2023,2023-08-07,2023-08-13,8,Tuesday,False
20230809,2023-08-09,2023,3,2023 Q3,8,August,2023-08,32,2023,2023-08-07,2023-08-13,9,Wednesday,False
20230810,2023-08-10,2023,3,2023 Q3,8,August,2023-08,32,2023,2023-08-07,2023-08-13,10,Thursday,False
20230811,2023-08-11,2023,3,2023 Q3,8,August,2023-08,32,2023,2023-08-07,2023-08-13,11,Friday,False
